Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Blacklisted,Buy Box 🚚: Stock,"New, 3rd Party FBM 🚚: 30 days avg.",Prime Eligible (Buy Box),Buy Box : Current,Buy Box : Stock,New: Highest,Buy Bo : Current,Buy Box 🚚: Current,Unnamed: 13,Black_list,PID
"Birkenstock Barbados Eva Unisex Shoes Size 12, Color: White/Cloud White-White",199773.0,220044.0,39.9,1.0,39.9,,,A8J09E2FDMZCY,1.0,B0CCKCL92Q,809410266743,809410266743,B07ZS6Y3S7,Birkenstock,,GB0809410266743,https://www.google.com/search?q=0809410266743+Birkenstock+Barbados+Eva+Unisex+Shoes+Size+12%2C+Color%3A+White%2FCloud+White-White&tbm=shop,Y,https://www.amazon.com/dp/B0CCKCL92Q?psc=1,"https://www.google.com/shopping/product/13970232556780554522/offers?q=0809410266743&prds=cid:13970232556780554522,cond:1",BIRKENSTOCK,40.9,69.53,77.3,,N,,,$39.90,no,,,$39.90,,,,Y,none
"Birkenstock Women's Spring/Summer 20 Sandal, White, 5.5",228402.0,270888.0,129.41,1.0,108.37,,,A2PM2LFH21HQNQ,1.0,B082L54NC2,4.04E+12,4039854804348,B07ZS6Y3S7,Birkenstock,,GB4039854804348,https://www.google.com/search?q=4039854804348+Birkenstock+Women%27s+Spring%2FSummer+20+Sandal%2C+White%2C+5.5&tbm=shop,N,https://www.amazon.com/dp/B082L54NC2?psc=1,"https://www.google.com/shopping/product/1717707183285573753/offers?q=4039854804348&prds=cid:1717707183285573753,cond:1",eBay - tower-london,94.0,159.8,177.66,,N,,,$129.41,no,,,$130.00,,,,Y,none
"Birkenstock Women's Mules Yao Balance Birko-Flor Gold Sandal, 9",223318.0,223614.0,,,,,,-,,B07ZTH3ZCN,4.04E+12,4043734863769,B07ZS6Y3S7,Birkenstock,,GB4043734863769,https://www.google.com/search?q=4043734863769+Birkenstock+Women%27s+Mules+Yao+Balance+Birko-Flor+Gold+Sandal%2C+9&tbm=shop,N,https://www.amazon.com/dp/B07ZTH3ZCN?psc=1,Not Found,Not Found,,,,,N,,,,no,,,$136.95,,,,Y,none
"Birkenstock Women's Slide Sandal, Mocca, 10",228603.0,242186.0,,,,,,-,,B07ZTGT2QF,4.04E+12,4043734779220,B07ZS6Y3S7,Birkenstock,,GB4043734779220,https://www.google.com/search?q=4043734779220+Birkenstock+Women%27s+Slide+Sandal%2C+Mocca%2C+10&tbm=shop,N,https://www.amazon.com/dp/B07ZTGT2QF?psc=1,"https://www.google.com/shopping/product/9926832670439519180/offers?q=4043734779220&prds=cid:9926832670439519180,cond:1",Apple Saddlery,90.0,153.0,170.1,170.1,Y,,,$124.88,no,,,$149.95,,,,Y,none
Birkenstock 1015480144 Barbados Navy Eva R 44,224560.0,236503.0,39.9,1.0,39.9,,,A8J09E2FDMZCY,2.0,B08216YNX4,802436766006,802436766006,B07ZS6Y3S7,Birkenstock,,GB0802436766006,https://www.google.com/search?q=0802436766006+Birkenstock+1015480144+Barbados+Navy+Eva+R+44&tbm=shop,N,https://www.amazon.com/dp/B08216YNX4?psc=1,Not Found,Not Found,,,,,N,,,$69.82,no,,,$88.99,,,,Y,none
"Birkenstock Women's Yao Balance BF Black 37 Sandal, Noir, 6",234192.0,233749.0,,,135.0,,,A1C20BH4U0AX41,2.0,B07ZTH6JNZ,4.04E+12,4043734864360,B07ZS6Y3S7,Birkenstock,,GB4043734864360,https://www.google.com/search?q=4043734864360+Birkenstock+Women%27s+Yao+Balance+BF+Black+37+Sandal%2C+Noir%2C+6&tbm=shop,N,https://www.amazon.com/dp/B07ZTH6JNZ?psc=1,"https://www.google.com/shopping/product/17677858374904180147/offers?q=4043734864360&prds=cid:17677858374904180147,cond:1",BIRKENSTOCK,255.95,435.11,483.75,,N,,,$140.79,no,,,$148.98,,,,Y,none
Birkenstock 1017002144 Barbados Silver Eva R 44,227087.0,236200.0,79.95,1.0,79.95,,,A1C20BH4U0AX41,1.0,B088JRGN2H,822698208670,822698208670,B07ZS6Y3S7,Birkenstock,,GB0822698208670,https://www.google.com/search?q=0822698208670+Birkenstock+1017002144+Barbados+Silver+Eva+R+44&tbm=shop,N,https://www.amazon.com/dp/B088JRGN2H?psc=1,Not Found,Not Found,,,,,N,,,$79.95,no,,,$85.00,,,,Y,none
"Birkenstock Men's Slide Sandal, Black, 6",232640.0,217346.0,,,70.9,,,A35T3I43XUSHP7,1.0,B07ZS6H7ZR,4.04E+12,4039854803983,B07ZS6Y3S7,Birkenstock,,GB4039854803983,https://www.google.com/search?q=4039854803983+Birkenstock+Men%27s+Slide+Sandal%2C+Black%2C+6&tbm=shop,N,https://www.amazon.com/dp/B07ZS6H7ZR?psc=1,Not Found,Not Found,,,,,N,,,$70.90,yes,,,$83.85,,,,Y,none
"Birkenstock Men's Mules Barbados Eva Blanc Sandal, 9 Wide",225876.0,226975.0,130.72,1.0,108.37,,,A2PM2LFH21HQNQ,2.0,B07ZS741JX,4.04E+12,4039854804584,B07ZS6Y3S7,Birkenstock,,GB4039854804584,https://www.google.com/search?q=4039854804584+Birkenstock+Men%27s+Mules+Barbados+Eva+Blanc+Sandal%2C+9+Wide&tbm=shop,N,https://www.amazon.com/dp/B07ZS741JX?psc=1,"https://www.google.com/shopping/product/13970232556780554522/offers?q=4039854804584&prds=cid:13970232556780554522,cond:1",Not Found,,,,,N,,,$130.72,no,,,$130.95,,,,Y,none
"Birkenstock Unisex Boston Soft Footbed Clog, Black Suede Leather, EU 39 8-8.5 Women/ 6-6.5 Men",455660.0,542588.0,155.0,8.0,155.0,,,A1C20BH4U0AX41,2.0,B07CVN86FM,4.04E+12,4040714382975,B07J4LQPHY,Birkenstock,,GB4040714382975,https://www.google.com/search?q=4040714382975+Birkenstock+Unisex+Boston+Soft+Footbed+Clog%2C+Black+Suede+Leather%2C+EU+39+8-8.5+Women%2F+6-6.5+Men&tbm=shop,N,https://www.amazon.com/dp/B07CVN86FM?psc=1,Not Found,Not Found,,,,,N,,,$155.00,no,,,$235.00,,,,Y,none
"Birkenstock Unisex Boston Soft Footbed Clog, Black Suede Leather, EU 38 7-7.5 Women/ 5-5.5 Men",466368.0,526504.0,,,225.13,,,A2PM2LFH21HQNQ,1.0,B07CVQD3V1,4.04E+12,4040714382968,B07J4LQPHY,Birkenstock,,GB4040714382968,https://www.google.com/search?q=4040714382968+Birkenstock+Unisex+Boston+Soft+Footbed+Clog%2C+Black+Suede+Leather%2C+EU+38+7-7.5+Women%2F+5-5.5+Men&tbm=shop,N,https://www.amazon.com/dp/B07CVQD3V1?psc=1,"https://www.google.com/shopping/product/17216050381910811669/offers?q=4040714382968&prds=cid:17216050381910811669,cond:1",Footwear Express,159.95,271.91,302.31,,N,,,$248.93,yes,,,$235.13,,,,Y,none
"Birkenstock Unisex Boston Soft Footbed Clog, Habana Oiled Leather, EU 37 6-6.5 Women/ 4-4.5 Men",488639.0,545912.0,158.0,1.0,158.0,,,-,0.0,B073M1NGXK,4.05E+12,4052001143008,B07J4LQPHY,Birkenstock,,GB4052001143008,https://www.google.com/search?q=4052001143008+Birkenstock+Unisex+Boston+Soft+Footbed+Clog%2C+Habana+Oiled+Leather%2C+EU+37+6-6.5+Women%2F+4-4.5+Men&tbm=shop,N,https://www.amazon.com/dp/B073M1NGXK?psc=1,Not Found,Not Found,,,,,N,,,,yes,,,$322.95,,,,Y,none
Birkenstock 16654341 London Black Oiled LTR 41,610918.0,508327.0,189.75,1.0,189.75,,,-,0.0,B00IMOQZYG,886454411643,886454411643,B073LCK964,Birkenstock,,GB0886454411643,https://www.google.com/search?q=0886454411643+Birkenstock+16654341+London+Black+Oiled+LTR+41&tbm=shop,Y,https://www.amazon.com/dp/B00IMOQZYG?psc=1,"https://www.google.com/shopping/product/8171606704299919261/offers?q=0886454411643&prds=cid:8171606704299919261,cond:1",eBay - shoeco.shoes,140.0,238.0,264.6,,N,,,,yes,,,$189.75,,,,Y,none
Birkenstock London Faded Khaki Oil Leather R 41 R EU,526159.0,252356.0,199.0,13.0,199.0,,,A1C20BH4U0AX41,1.0,B08Y5YJRJP,822698830284,822698830284,B073LCK964,Birkenstock,,GB0822698830284,https://www.google.com/search?q=0822698830284+Birkenstock+London+Faded+Khaki+Oil+Leather+R+41+R+EU&tbm=shop,Y,https://www.amazon.com/dp/B08Y5YJRJP?psc=1,"https://www.google.com/shopping/product/5552387090295903038/offers?q=0822698830284&prds=cid:5552387090295903038,cond:1",Comfort One Shoes,154.95,263.41,292.86,,N,,,$199.00,no,,,$199.00,,,,Y,none
Birkenstock 16653139 London Habana Oiled Ltr 39,522127.0,453873.0,180.0,1.0,180.0,,,A1C20BH4U0AX41,1.0,B00IMORTOQ,886454411209,886454411209,B073LCK964,Birkenstock,,GB0886454411209,https://www.google.com/search?q=0886454411209+Birkenstock+16653139+London+Habana+Oiled+Ltr+39&tbm=shop,N,https://www.amazon.com/dp/B00IMORTOQ?psc=1,Not Found,Not Found,,,,,N,,,$180.00,no,,,$281.00,,,,Y,none
Birkenstock Unisex Arizona Sandal Split Ice/Sandcastle Birkibuc Birko-flor 45 R EU,398848.0,730902.0,114.9,4.0,114.9,,,-,0.0,B09N52VWPG,887759779094,887759779094,B0C85W1V2V,Birkenstock,,GB0887759779094,https://www.google.com/search?q=0887759779094+Birkenstock+Unisex+Arizona+Sandal+Split+Ice%2FSandcastle+Birkibuc+Birko-flor+45+R+EU&tbm=shop,N,https://www.amazon.com/dp/B09N52VWPG?psc=1,Not Found,Not Found,,,,,N,,,,yes,,,$114.90,,,,Y,none
Birkenstock Unisex Arizona Soft Footbed Habana Oiled Leather Soft Footbed Sandals - 38 M EU / 7-7.5 B(M) US,306491.0,123797.0,121.9,39.0,121.9,,,A1QFV54JFUWZAD,7.0,B00EE48NNE,886454142530,886454142530,,Birkenstock,,GB0886454142530,https://www.google.com/search?q=0886454142530+Birkenstock+Unisex+Arizona+Soft+Footbed+Habana+Oiled+Leather+Soft+Footbed+Sandals+-+38+M+EU+%2F+7-7.5+B%28M%29+US&tbm=shop,Y,https://www.amazon.com/dp/B00EE48NNE?psc=1,"https://www.google.com/shopping/product/8118810917927496880/offers?q=0886454142530&prds=cid:8118810917927496880,cond:1",eBay,129.95,220.91,245.61,,N,,,$124.76,yes,,,$145.00,,,,Y,none
Birkenstock 1018546138 Gizeh Pl V- Black Bf R 38,253479.0,285629.0,129.0,4.0,129.0,,,A1C20BH4U0AX41,1.0,B08P287VWH,822698570845,822698570845,B0C89WQSRQ,Birkenstock,,GB0822698570845,https://www.google.com/search?q=0822698570845+Birkenstock+1018546138+Gizeh+Pl+V-+Black+Bf+R+38&tbm=shop,N,https://www.amazon.com/dp/B08P287VWH?psc=1,Not Found,Not Found,,,,,N,,,$129.00,no,,,$189.98,,,,Y,none
"Birkenstock Women's Gizeh Big Buckle Sandals, Cognac, Brown, 7 Medium US",490146.0,412101.0,,,170.0,,,A1C20BH4U0AX41,1.0,B08RRRPPXY,822698627914,822698627914,B0CXR1F2CV,Birkenstock,,GB0822698627914,https://www.google.com/search?q=0822698627914+Birkenstock+Women%27s+Gizeh+Big+Buckle+Sandals%2C+Cognac%2C+Brown%2C+7+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B08RRRPPXY?psc=1,"https://www.google.com/shopping/product/6795532360473348791/offers?q=0822698627914&prds=cid:6795532360473348791,cond:1",Not Found,,,,,N,,,$160.81,no,,,$224.66,,,,Y,none
"Birkenstock Women's Boston Shearling Clogs, Pink Clay/Natural, 11 Medium US",371798.0,583856.0,,,294.05,,,A1B43WMIJ58I3U,2.0,B09PRTFJ4J,887759833000,887759833000,B000GLRPB0,Birkenstock,,GB0887759833000,https://www.google.com/search?q=0887759833000+Birkenstock+Women%27s+Boston+Shearling+Clogs%2C+Pink+Clay%2FNatural%2C+11+Medium+US&tbm=shop,N,https://www.amazon.com/dp/B09PRTFJ4J?psc=1,Not Found,Not Found,,,,,N,,,$294.59,no,,,$296.05,,,,Y,none
Birkenstock Boston Suede Leather Soft Footbed Faded Khaki Unisex Clogs (US W 9.0 / M 7.0),1657290.0,2752027.0,,,225.13,,,AB8PP5ABO5Y5C,3.0,B08KRL8B4Y,4.06E+12,4061416316235,B000GLRPB0,Birkenstock,,GB4061416316235,https://www.google.com/search?q=4061416316235+Birkenstock+Boston+Suede+Leather+Soft+Footbed+Faded+Khaki+Unisex+Clogs+%28US+W+9.0+%2F+M+7.0%29&tbm=shop,N,https://www.amazon.com/dp/B08KRL8B4Y?psc=1,Not Found,Not Found,,,,,N,,,$196.34,no,,,$225.13,,,,Y,none
Birkenstock 1015932138 Franca Blue Oil LTR R 38,382245.0,445258.0,157.18,1.0,155.0,,,A1C20BH4U0AX41,3.0,B07VFCJWYF,802436902626,802436902626,B0BZQKQ78G,Birkenstock,,GB0802436902626,https://www.google.com/search?q=0802436902626+Birkenstock+1015932138+Franca+Blue+Oil+LTR+R+38&tbm=shop,N,https://www.amazon.com/dp/B07VFCJWYF?psc=1,Not Found,Not Found,,,,,N,,,$155.00,yes,,,$235.52,,,,Y,none
"Birkenstock Unisex-Adult Arizona Adjustable Sandals (Stone Birkibuc, US Footwear Size System, Adult, Women, Numeric Range, Narrow, 4, 4.5)",79823.0,28323.0,109.95,7.0,109.95,,,-,0.0,B0CR4GM51W,736399993851,736399993851,B0CZ1MTFP8,Birkenstock,,GB0736399993851,https://www.google.com/search?q=0736399993851+Birkenstock+Unisex-Adult+Arizona+Adjustable+Sandals+%28Stone+Birkibuc%2C+US+Footwear+Size+System%2C+Adult%2C+Women%2C+Numeric+Range%2C+Narrow%2C+4%2C+4.5%29&tbm=shop,N,https://www.amazon.com/dp/B0CR4GM51W?psc=1,Not Found,Not Found,,,,,N,,,,yes,,,$109.95,,,,Y,none
"Birkenstock Unisex-Adult Arizona Adjustable Sandals (Stone Birkibuc, US Footwear Size System, Adult, Women, Numeric Range, Medium, 12, 12.5)",36683.0,16009.0,104.0,4.0,104.0,,,A1L773GETBGUZ2,1.0,B0CR4HZ3FW,736399993813,736399993813,B0CZ1MTFP8,Birkenstock,,GB0736399993813,https://www.google.com/search?q=0736399993813+Birkenstock+Unisex-Adult+Arizona+Adjustable+Sandals+%28Stone+Birkibuc%2C+US+Footwear+Size+System%2C+Adult%2C+Women%2C+Numeric+Range%2C+Medium%2C+12%2C+12.5%29&tbm=shop,N,https://www.amazon.com/dp/B0CR4HZ3FW?psc=1,Not Found,Not Found,,,,,N,,,$104.77,no,,,$109.95,,,,Y,none
"Birkenstock Unisex-Adult Arizona Adjustable Sandals (Tobacco Oiled-Leather, US Footwear Size System, Adult, Women, Numeric Range, Narrow, 7, 7.5)",40534.0,17841.0,,,129.95,,,-,0.0,B0CR4GW29K,736399994155,736399994155,B0CZ1MTFP8,Birkenstock,,GB0736399994155,https://www.google.com/search?q=0736399994155+Birkenstock+Unisex-Adult+Arizona+Adjustable+Sandals+%28Tobacco+Oiled-Leather%2C+US+Footwear+Size+System%2C+Adult%2C+Women%2C+Numeric+Range%2C+Narrow%2C+7%2C+7.5%29&tbm=shop,N,https://www.amazon.com/dp/B0CR4GW29K?psc=1,Not Found,Not Found,,,,,N,,,,yes,,,$129.95,,,,Y,none
Birkenstock 1024577142 Gizeh Pl Dove Gray Nb R 42,648560.0,543595.0,129.95,2.0,129.95,,,A2F3U3NJJC3IJO,1.0,B0BX6DWQ2H,192761206422,192761206422,B0C88P3WD4,Birkenstock,,GB0192761206422,https://www.google.com/search?q=0192761206422+Birkenstock+1024577142+Gizeh+Pl+Dove+Gray+Nb+R+42&tbm=shop,Y,https://www.amazon.com/dp/B0BX6DWQ2H?psc=1,"https://www.google.com/shopping/product/6540134750410374634/offers?q=0192761206422&prds=cid:6540134750410374634,cond:1",DSW,124.96,212.43,236.17,,N,,,$129.95,no,,,$129.95,,,,Y,none
"Birkenstock Kid's Rio Sandals, BF Electric Metallic Mineral, 8-8.5 Narrow Big Kid",315283.0,491326.0,59.99,4.0,59.99,,,A24FVLFTW1Z1C1,1.0,B0BMFCWB9N,802436795112,802436795112,B008U4IHFI,Birkenstock,,GB0802436795112,https://www.google.com/search?q=0802436795112+Birkenstock+Kid%27s+Rio+Sandals%2C+BF+Electric+Metallic+Mineral%2C+8-8.5+Narrow+Big+Kid&tbm=shop,N,https://www.amazon.com/dp/B0BMFCWB9N?psc=1,Not Found,Not Found,,,,,N,,,$59.99,no,,,$109.50,,,,Y,none
"Birkenstock Kids' Rio MF, Mosaic White, 6-6.5 Toddler",306889.0,486619.0,69.99,5.0,69.99,,,A24FVLFTW1Z1C1,1.0,B0BLYWQNZH,886457057374,886457057374,B008U4IHFI,Birkenstock,,GB0886457057374,https://www.google.com/search?q=0886457057374+Birkenstock+Kids%27+Rio+MF%2C+Mosaic+White%2C+6-6.5+Toddler&tbm=shop,Y,https://www.amazon.com/dp/B0BLYWQNZH?psc=1,"https://www.google.com/shopping/product/1137495767388203930/offers?q=0886457057374&prds=cid:1137495767388203930,cond:1",eBay - dayshop-2,79.99,135.98,151.18,,N,,,$63.62,no,,,$142.50,,,,Y,none
"Birkenstock Kid's Rio Sandals, BF Cosmic Sparkle Mint, 7-7.5 Toddler",316555.0,508580.0,69.99,1.0,69.99,,,A24FVLFTW1Z1C1,1.0,B0BMQ1C8PQ,822698467947,822698467947,B008U4IHFI,Birkenstock,,GB0822698467947,https://www.google.com/search?q=0822698467947+Birkenstock+Kid%27s+Rio+Sandals%2C+BF+Cosmic+Sparkle+Mint%2C+7-7.5+Toddler&tbm=shop,Y,https://www.amazon.com/dp/B0BMQ1C8PQ?psc=1,"https://www.google.com/shopping/product/3239530130968311295/offers?q=0822698467947&prds=cid:3239530130968311295,cond:1",Not Found,,,,,N,,,$63.62,no,,,$139.99,,,,Y,none
"Birkenstock Kid's Rio Sandals, BF Soft Metallic Gold/Black, 1-1.5 Little Kid",323236.0,480280.0,115.89,1.0,115.89,,,A24FVLFTW1Z1C1,1.0,B0BMDTJKBX,886457221393,886457221393,B008U4IHFI,Birkenstock,,GB0886457221393,https://www.google.com/search?q=0886457221393+Birkenstock+Kid%27s+Rio+Sandals%2C+BF+Soft+Metallic+Gold%2FBlack%2C+1-1.5+Little+Kid&tbm=shop,Y,https://www.amazon.com/dp/B0BMDTJKBX?psc=1,"https://www.google.com/shopping/product/18148953070034113974/offers?q=0886457221393&prds=cid:18148953070034113974,cond:1",Stan's Fit For Your Feet,64.9,110.33,122.66,114.89,Y,,,$115.89,no,,,$150.00,,,,Y,none
"Birkenstock Kids 'Rio MF, Water Color Multi, 3-3.5 Little Kid",321876.0,494796.0,49.99,8.0,49.99,,,A24FVLFTW1Z1C1,1.0,B0BLYXRKR7,886457358969,886457358969,B008U4IHFI,Birkenstock,,GB0886457358969,https://www.google.com/search?q=0886457358969+Birkenstock+Kids+%27Rio+MF%2C+Water+Color+Multi%2C+3-3.5+Little+Kid&tbm=shop,N,https://www.amazon.com/dp/B0BLYXRKR7?psc=1,Not Found,Not Found,,,,,N,,,$49.99,no,,,$150.00,,,,Y,none
"Birkenstock Kid's Rio Sandals, BF China Flowers White, 4-4.5 Big Kid",327375.0,505782.0,59.99,22.0,59.99,,,A24FVLFTW1Z1C1,1.0,B0BMFQHDTN,886925975254,886925975254,B008U4IHFI,Birkenstock,,GB0886925975254,https://www.google.com/search?q=0886925975254+Birkenstock+Kid%27s+Rio+Sandals%2C+BF+China+Flowers+White%2C+4-4.5+Big+Kid&tbm=shop,Y,https://www.amazon.com/dp/B0BMFQHDTN?psc=1,"https://www.google.com/shopping/product/5984689219545891253/offers?q=0886925975254&prds=cid:5984689219545891253,cond:1",Bloomingdale's,42.95,73.02,81.18,,N,,,$59.99,no,,,$139.99,,,,Y,none
"Birkenstock Kid's Rio Sandals, EVA White, 2-2.5 Narrow Little Kid",322684.0,3380010.0,64.95,1.0,64.95,,,A24FVLFTW1Z1C1,1.0,B0BMQ1866B,886457225933,886457225933,B008U4IHFI,Birkenstock,,GB0886457225933,https://www.google.com/search?q=0886457225933+Birkenstock+Kid%27s+Rio+Sandals%2C+EVA+White%2C+2-2.5+Narrow+Little+Kid&tbm=shop,N,https://www.amazon.com/dp/B0BMQ1866B?psc=1,Not Found,Not Found,,,,,N,,,$63.81,no,,,$100.00,,,,Y,none
"Birkenstock Kid's Rio Sandals, BF Patent White, 12-12.5 Little Kid",315187.0,472416.0,59.99,3.0,59.99,,,A24FVLFTW1Z1C1,1.0,B0BMFD9YHD,822698469941,822698469941,B008U4IHFI,Birkenstock,,GB0822698469941,https://www.google.com/search?q=0822698469941+Birkenstock+Kid%27s+Rio+Sandals%2C+BF+Patent+White%2C+12-12.5+Little+Kid&tbm=shop,N,https://www.amazon.com/dp/B0BMFD9YHD?psc=1,Not Found,Not Found,,,,,N,,,$96.10,no,,,$150.00,,,,Y,none
"Birkenstock Kid's Rio Sandals, BF Graceful Rose, 13-13.5 Little Kid",312952.0,486159.0,69.99,8.0,69.99,,,A24FVLFTW1Z1C1,1.0,B0BMDZLBTQ,886925590907,886925590907,B008U4IHFI,Birkenstock,,GB0886925590907,https://www.google.com/search?q=0886925590907+Birkenstock+Kid%27s+Rio+Sandals%2C+BF+Graceful+Rose%2C+13-13.5+Little+Kid&tbm=shop,N,https://www.amazon.com/dp/B0BMDZLBTQ?psc=1,Not Found,Not Found,,,,,N,,,$59.49,no,,,$142.50,,,,Y,none
"Birkenstock Kid's Rio Sandals, BF Nautical Stripes Navy, 6-6.5 Big Kid",317606.0,487523.0,59.99,1.0,59.99,,,A24FVLFTW1Z1C1,1.0,B0BMDN8W8Z,822698060353,822698060353,B008U4IHFI,Birkenstock,,GB0822698060353,https://www.google.com/search?q=0822698060353+Birkenstock+Kid%27s+Rio+Sandals%2C+BF+Nautical+Stripes+Navy%2C+6-6.5+Big+Kid&tbm=shop,N,https://www.amazon.com/dp/B0BMDN8W8Z?psc=1,Not Found,Not Found,,,,,N,,,$59.99,no,,,$139.99,,,,Y,none
"Birkenstock Kid's Rio Sandals, BF Shiny Snake Black Multi, 6-6.5 Toddler",300844.0,477478.0,49.99,36.0,49.99,,,A24FVLFTW1Z1C1,1.0,B0BMFQ7VLW,886925402675,886925402675,B008U4IHFI,Birkenstock,,GB0886925402675,https://www.google.com/search?q=0886925402675+Birkenstock+Kid%27s+Rio+Sandals%2C+BF+Shiny+Snake+Black+Multi%2C+6-6.5+Toddler&tbm=shop,Y,https://www.amazon.com/dp/B0BMFQ7VLW?psc=1,"https://www.google.com/shopping/product/1719535940233599323/offers?q=0886925402675&prds=cid:1719535940233599323,cond:1",eBay - dayshop-2,59.99,101.98,113.38,,N,,,$49.99,no,,,$150.00,,,,Y,none
"Birkenstock Kid's Rio Sandals, BF Electric Metallic Mineral, 8-8.5 Toddler",321064.0,455994.0,49.99,23.0,49.99,,,A24FVLFTW1Z1C1,1.0,B088D9ZJQB,802436794726,802436794726,B008U4IHFI,Birkenstock,,GB0802436794726,https://www.google.com/search?q=0802436794726+Birkenstock+Kid%27s+Rio+Sandals%2C+BF+Electric+Metallic+Mineral%2C+8-8.5+Toddler&tbm=shop,Y,https://www.amazon.com/dp/B088D9ZJQB?psc=1,"https://www.google.com/shopping/product/18148953070034113974/offers?q=0802436794726&prds=cid:18148953070034113974,cond:1",Stan's Fit For Your Feet,64.9,110.33,122.66,,N,,,$49.99,no,,,$142.50,,,,Y,none
