Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Black_list,PID
"Birkenstock Women's Madrid Big Buckle Sandals, White, 10 Medium US",462485,1231656,129.95,5,129.95,$250.73,$129.95,A1L773GETBGUZ2,5,B08RS2FHNS,822698671924,822698671924,B09B2BCCCV,Birkenstock,no,GB0822698671924,https://www.google.com/search?q=0822698671924+Birkenstock+Women%27s+Madrid+Big+Buckle+Sandals%2C+White%2C+10+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B08RS2FHNS?psc=1,"https://www.google.com/shopping/product/4907418929860811042/offers?q=0822698671924&prds=cid:4907418929860811042,cond:1",HSN,120,204,226.8,,N,V,13236257187966846497
"Birkenstock Men's Stalon Leather Boots, Black, 10 US",689578,497332,199.9,,199.9,$340.40,$199.04,A1C20BH4U0AX41,3,B08J4H4C8P,822698269459,822698269459,B0CQTL5RM5,Birkenstock,yes,GB0822698269459,https://www.google.com/search?q=0822698269459+Birkenstock+Men%27s+Stalon+Leather+Boots%2C+Black%2C+10+US&tbm=shop,Y,https://www.amazon.com/dp/B08J4H4C8P?psc=1,"https://www.google.com/shopping/product/1030558805002516689/offers?q=0822698269459&prds=cid:1030558805002516689,cond:1",DICK'S Sporting Goods,199.99,339.98,377.98,,N,V,13230020988273292759
Birkenstock 1014190136 Mayari Wht W/Copper Bf R 36,123591,181769,109,62,109,$125.00,$107.52,A1C20BH4U0AX41,5,B07H479PTQ,802436413757,802436413757,B0C6Z24282,Birkenstock,yes,GB0802436413757,https://www.google.com/search?q=0802436413757+Birkenstock+1014190136+Mayari+Wht+W%2FCopper+Bf+R+36&tbm=shop,Y,https://www.amazon.com/dp/B07H479PTQ?psc=1,"https://www.google.com/shopping/product/6134582221094034872/offers?q=0802436413757&prds=cid:6134582221094034872,cond:1",REI,99.95,169.91,188.91,,N,V,1322895729230145028
"Birkenstock Women's Gizeh Birkibuc,Mocha Birkibuc,EU 43 R",14002,21529,95.99,9,95.99,$140.00,$95.99,A1C20BH4U0AX41,2,B0068BDNSG,736399891164,736399891164,B004EIHD18,Birkenstock,no,GB0736399891164,https://www.google.com/search?q=0736399891164+Birkenstock+Women%27s+Gizeh+Birkibuc%2CMocha+Birkibuc%2CEU+43+R&tbm=shop,N,https://www.amazon.com/dp/B0068BDNSG?psc=1,Not Found,Not Found,,,,,N,V,1322524330510230936
Birkenstock Unisex Adults Gizeh Open Toe Summer T-Bar Birko Flor Sandals - Blue - W6/M4,13639,21315,,,,$236.95,$214.38,-,,B000MSVW48,4.01E+12,4013871369202,B004EIHD18,Birkenstock,yes,GB4013871369202,https://www.google.com/search?q=4013871369202+Birkenstock+Unisex+Adults+Gizeh+Open+Toe+Summer+T-Bar+Birko+Flor+Sandals+-+Blue+-+W6%2FM4&tbm=shop,N,https://www.amazon.com/dp/B000MSVW48?psc=1,Not Found,Not Found,,,,,N,V,13217981930657743638
"Birkenstock Men's Boston Soft Footbed Clogs, Mink, Brown, 8 Medium US",276287,448612,,,279.72,$298.53,$223.19,A1B43WMIJ58I3U,2,B079K9R9N5,886457073275,886457073275,B0764LP9HS,Birkenstock,yes,GB0886457073275,https://www.google.com/search?q=0886457073275+Birkenstock+Men%27s+Boston+Soft+Footbed+Clogs%2C+Mink%2C+Brown%2C+8+Medium+US&tbm=shop,N,https://www.amazon.com/dp/B079K9R9N5?psc=1,Not Found,Not Found,,,,,N,V,13213089455085343906
"Birkenstock Women's, Arizona Soft Footbed Sandal - Narrow Width Mountain View 38 M",6453,11479,135,7,135,$155.00,$135.00,A1C20BH4U0AX41,1,B08CRZHNWK,822698504031,822698504031,B00BUQ4ADQ,Birkenstock,no,GB0822698504031,https://www.google.com/search?q=0822698504031+Birkenstock+Women%27s%2C+Arizona+Soft+Footbed+Sandal+-+Narrow+Width+Mountain+View+38+M&tbm=shop,N,https://www.amazon.com/dp/B08CRZHNWK?psc=1,Not Found,Not Found,,,,,N,V,13209105681260306000
Birkenstock Girl's Mayari (Toddler/Little Kid/Big Kid) Black EU 33 (US 2-2.5 Little Kid) Narrow,254680,335591,,,71.95,$99.95,$71.95,A1C20BH4U0AX41,1,B07VPLF6XR,802436790766,802436790766,B07CS9Z7Z7,Birkenstock,no,GB0802436790766,https://www.google.com/search?q=0802436790766+Birkenstock+Girl%27s+Mayari+%28Toddler%2FLittle+Kid%2FBig+Kid%29+Black+EU+33+%28US+2-2.5+Little+Kid%29+Narrow&tbm=shop,N,https://www.amazon.com/dp/B07VPLF6XR?psc=1,Not Found,Not Found,,,,,N,V,13204462020495880187
Birkenstock 1021078338 Buckley Night Sd N 38,701254,667157,150,1,150,$266.87,$149.94,A39BYP53PD01TR,5,B094PQTWW3,886454954324,886454954324,B0BZQS8PKW,Birkenstock,yes,GB0886454954324,https://www.google.com/search?q=0886454954324+Birkenstock+1021078338+Buckley+Night+Sd+N+38&tbm=shop,Y,https://www.amazon.com/dp/B094PQTWW3?psc=1,"https://www.google.com/shopping/product/15397267135075039458/offers?q=0886454954324&prds=cid:15397267135075039458,cond:1",Sears - BHFO,104.44,177.55,197.39,,N,V,1320025344675888533
Birkenstock 1019712336 Arizona Black Wht Bf N 36,606646,1295814,120,2,120,$230.00,$120.00,A1C20BH4U0AX41,4,B08P271TYK,822698894781,822698894781,B0B13TNY4F,Birkenstock,no,GB0822698894781,https://www.google.com/search?q=0822698894781+Birkenstock+1019712336+Arizona+Black+Wht+Bf+N+36&tbm=shop,Y,https://www.amazon.com/dp/B08P271TYK?psc=1,"https://www.google.com/shopping/product/17096968317446820033/offers?q=0822698894781&prds=cid:17096968317446820033,cond:1",BSTN Store,189.99,322.98,359.08,,N,V,13194369241229362333
Birkenstock Arizona Shearling Light Rose Suede 8 US Womens,1547075,757473,162.77,1,162.27,$235.00,$162.18,AB8PP5ABO5Y5C,2,B09GVQKBPC,4.06E+12,4061416832148,,Birkenstock,no,GB4061416832148,https://www.google.com/search?q=4061416832148+Birkenstock+Arizona+Shearling+Light+Rose+Suede+8+US+Womens&tbm=shop,N,https://www.amazon.com/dp/B09GVQKBPC?psc=1,Not Found,Not Found,,,,,N,V,13180604940133743385
"Birkenstock Milano Sandal,Habana,41 M EU (US Womens 10, US Mens 8)",242600,284016,125,1,123.25,$149.00,$139.11,A1C20BH4U0AX41,3,B002LZUS5O,809410437938,809410437938,B003AM95EM,Birkenstock,yes,GB0809410437938,https://www.google.com/search?q=0809410437938+Birkenstock+Milano+Sandal%2CHabana%2C41+M+EU+%28US+Womens+10%2C+US+Mens+8%29&tbm=shop,Y,https://www.amazon.com/dp/B002LZUS5O?psc=1,"https://www.google.com/shopping/product/149760565736930054/offers?q=0809410437938&prds=cid:149760565736930054,cond:1",eBay,114.99,195.48,217.33,,N,V,13175345241757527
"Birkenstock Women's Granada Soft Footbed Sandal,Black Oiled Leather,38 N EU",233073,243176,153.38,2,153.38,$255.90,$157.83,A75YKTBGJI3V4,1,B004S995KA,809410997920,809410997920,B004S98O6G,Birkenstock,yes,GB0809410997920,https://www.google.com/search?q=0809410997920+Birkenstock+Women%27s+Granada+Soft+Footbed+Sandal%2CBlack+Oiled+Leather%2C38+N+EU&tbm=shop,Y,https://www.amazon.com/dp/B004S995KA?psc=1,"https://www.google.com/shopping/product/12849906079668810628/offers?q=0809410997920&prds=cid:12849906079668810628,cond:1",eBay,124,210.8,234.36,,N,V,13174372614401995028
"Birkenstock Men's Casual Sandals, Brown Dunkelbraun, 37",76388,141971,133.07,8,133.07,$244.45,$188.01,A2PM2LFH21HQNQ,1,B000MSW2B0,4.01E+12,4013871078616,B08L96T9SZ,Birkenstock,yes,GB4013871078616,https://www.google.com/search?q=4013871078616+Birkenstock+Men%27s+Casual+Sandals%2C+Brown+Dunkelbraun%2C+37&tbm=shop,N,https://www.amazon.com/dp/B000MSW2B0?psc=1,"https://www.google.com/shopping/product/9926832670439519180/offers?q=4013871078616&prds=cid:9926832670439519180,cond:1",Childrensalon,63.99,108.78,120.94,132.07,Y,V,13162240506678361234
"Birkenstock Men's Arizona Exquisite Sandals, Black, 10 Medium US",232111,253671,160.15,1,160.15,$220.00,$212.23,AB8PP5ABO5Y5C,4,B09MSM3LNX,887759610588,887759610588,B004S98O6G,Birkenstock,no,GB0887759610588,https://www.google.com/search?q=0887759610588+Birkenstock+Men%27s+Arizona+Exquisite+Sandals%2C+Black%2C+10+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B09MSM3LNX?psc=1,"https://www.google.com/shopping/product/14516044867139783332/offers?q=0887759610588&prds=cid:14516044867139783332,cond:1",London Store,60,102,113.4,159.15,Y,V,13153028706357720549
Birkenstock 6113636 Tokyo White Lthr 36,73680,85431,160,1,160,$165.00,$154.69,A1C20BH4U0AX41,2,B00E83QK8G,736399084481,736399084481,B00GAXZO1G,Birkenstock,no,GB0736399084481,https://www.google.com/search?q=0736399084481+Birkenstock+6113636+Tokyo+White+Lthr+36&tbm=shop,Y,https://www.amazon.com/dp/B00E83QK8G?psc=1,"https://www.google.com/shopping/product/220752361982824603/offers?q=0736399084481&prds=cid:220752361982824603,cond:1",Not Found,,,,,N,V,13126747111415057455
"Birkenstock Men's Arizona Split Sandals, Black/White, 13 Medium US",5282105,2002517,77.4,2,77.4,$230.00,$77.40,A3H1750QZ9J9RI,1,B08P28W7DS,822698894361,822698894361,B0CY99T5XT,Birkenstock,no,GB0822698894361,https://www.google.com/search?q=0822698894361+Birkenstock+Men%27s+Arizona+Split+Sandals%2C+Black%2FWhite%2C+13+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B08P28W7DS?psc=1,"https://www.google.com/shopping/product/9225373841156446202/offers?q=0822698894361&prds=cid:9225373841156446202,cond:1",BIRKENSTOCK,55.9,95.03,105.65,,N,V,13121390899080929568
Birkenstock 1015399138 Barbados White Eva R 38,224175,227840,,,89.5,$108.78,$89.78,"A1C20BH4U0AX41, A1B43WMIJ58I3U",3,B082174B7Z,802436765467,802436765467,B07ZS6Y3S7,Birkenstock,no,GB0802436765467,https://www.google.com/search?q=0802436765467+Birkenstock+1015399138+Barbados+White+Eva+R+38&tbm=shop,N,https://www.amazon.com/dp/B082174B7Z?psc=1,Not Found,Not Found,,,,,N,V,13109983040244253906
"Birkenstock Women's EVA Arizona Sandals, Faded Lime, Green, 8-8.5 Medium US",100263,121232,,,79.95,$114.23,$79.95,A1C20BH4U0AX41,1,B0BLHZK3DH,192761222002,192761222002,B073H46FB1,Birkenstock,no,GB0192761222002,https://www.google.com/search?q=0192761222002+Birkenstock+Women%27s+EVA+Arizona+Sandals%2C+Faded+Lime%2C+Green%2C+8-8.5+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B0BLHZK3DH?psc=1,"https://www.google.com/shopping/product/10767439659794007737/offers?q=0192761222002&prds=cid:10767439659794007737,cond:1",END. Clothing,49,83.3,92.61,,N,V,13096990710606746019
Birkenstock 1019055136 Honolulu Purple Fog Eva R 36,743375,874387,39.9,2,39.9,$79.95,$39.90,A2TVRE2CB5TELZ,2,B08P29LTDF,822698701768,822698701768,B0CWNXBXG7,Birkenstock,no,GB0822698701768,https://www.google.com/search?q=0822698701768+Birkenstock+1019055136+Honolulu+Purple+Fog+Eva+R+36&tbm=shop,Y,https://www.amazon.com/dp/B08P29LTDF?psc=1,"https://www.google.com/shopping/product/12454188882340076951/offers?q=0822698701768&prds=cid:12454188882340076951,cond:1",Rack Room Shoes,59.99,101.98,113.38,,N,V,13084271248694111612
"Birkenstock Classic Women's Mules, Silver Metallic Silver, 3.5 UK",6464,11377,,,140.97,$199.00,$189.54,A2PM2LFH21HQNQ,1,B01MYQXHRT,4.05E+12,4054056337630,B00BUQ4ADQ,Birkenstock,yes,GB4054056337630,https://www.google.com/search?q=4054056337630+Birkenstock+Classic+Women%27s+Mules%2C+Silver+Metallic+Silver%2C+3.5+UK&tbm=shop,N,https://www.amazon.com/dp/B01MYQXHRT?psc=1,Not Found,Not Found,,,,,N,V,13080426645861848854
Birkenstock 1015930139 Franca Tobacco Oil LTR R 39,443175,485775,134.95,1,134.95,$233.32,$134.99,"A75YKTBGJI3V4, A38GCZO1Y368HR",6,B07VFBFM89,802436902114,802436902114,B0BZQKQ78G,Birkenstock,no,GB0802436902114,https://www.google.com/search?q=0802436902114+Birkenstock+1015930139+Franca+Tobacco+Oil+LTR+R+39&tbm=shop,N,https://www.amazon.com/dp/B07VFBFM89?psc=1,Not Found,Not Found,,,,,N,V,13065280220493519974
Birkenstock Unisex Sydney BS Birko-Flor Graceful Pearl White Sandals 6 W / 4 M US,610192,1187795,,,197,$199.00,$197.35,A1B43WMIJ58I3U,2,B08537FBJ6,4.04E+12,4043734719141,B0816GHF2S,Birkenstock,no,GB4043734719141,https://www.google.com/search?q=4043734719141+Birkenstock+Unisex+Sydney+BS+Birko-Flor+Graceful+Pearl+White+Sandals+6+W+%2F+4+M+US&tbm=shop,N,https://www.amazon.com/dp/B08537FBJ6?psc=1,"https://www.google.com/shopping/product/17264968749369061949/offers?q=4043734719141&prds=cid:17264968749369061949,cond:1",ShoeMall,99.95,169.91,188.91,196,Y,V,13054807807086966598
Birkenstock 1018275339 Namica Tea Sd N 39,285942,466000,,,190.33,$259.05,$190.75,A1B43WMIJ58I3U,2,B08C4VWMMH,822698523513,822698523513,B0764LP9HS,Birkenstock,yes,GB0822698523513,https://www.google.com/search?q=0822698523513+Birkenstock+1018275339+Namica+Tea+Sd+N+39&tbm=shop,Y,https://www.amazon.com/dp/B08C4VWMMH?psc=1,"https://www.google.com/shopping/product/13039313191404487164/offers?q=0822698523513&prds=cid:13039313191404487164,cond:1",Zappos.com,111.5,189.55,210.73,189.33,Y,V,13039313191404487164
Birkenstock 1019490339 Buckley Gray Taupe Sd N 39,509297,403812,,,259.54,$278.69,$230.87,ANZYNJW9IIF9C,3,B08P3SMYQ2,822698836101,822698836101,B0C2VGKD7H,Birkenstock,yes,GB0822698836101,https://www.google.com/search?q=0822698836101+Birkenstock+1019490339+Buckley+Gray+Taupe+Sd+N+39&tbm=shop,N,https://www.amazon.com/dp/B08P3SMYQ2?psc=1,Not Found,Not Found,,,,,N,V,13035262842966207658
Birkenstock Unisex Arizona Metallic Anthracite Leather Sandals - 5-5.5 B(M) US Women,81940,79689,115.95,6,115.95,$135.00,$125.53,A1C20BH4U0AX41,2,B01AU00ZJK,886925225915,886925225915,B01MSYS2UL,Birkenstock,yes,GB0886925225915,https://www.google.com/search?q=0886925225915+Birkenstock+Unisex+Arizona+Metallic+Anthracite+Leather+Sandals+-+5-5.5+B%28M%29+US+Women&tbm=shop,Y,https://www.amazon.com/dp/B01AU00ZJK?psc=1,"https://www.google.com/shopping/product/5997989166832755909/offers?q=0886925225915&prds=cid:5997989166832755909,cond:1",Apple Saddlery,180,306,340.2,,N,V,1303190974211537127
"Birkenstock Women's Florida Soft Footbed Sandal, Black Nubuck, 37 M EU/ 6-6.5 M US",59123,81966,,,199.03,$226.80,$199.63,A1B43WMIJ58I3U,2,B000K7OANG,809410343550,809410343550,B01BR6MK6C,Birkenstock,no,GB0809410343550,https://www.google.com/search?q=0809410343550+Birkenstock+Women%27s+Florida+Soft+Footbed+Sandal%2C+Black+Nubuck%2C+37+M+EU%2F+6-6.5+M+US&tbm=shop,Y,https://www.amazon.com/dp/B000K7OANG?psc=1,"https://www.google.com/shopping/product/15769513699317918497/offers?q=0809410343550&prds=cid:15769513699317918497,cond:1",eBay,100.1,170.17,189.19,198.03,Y,V,13029479968510132467
Birkenstock Unisex Boston Wool Felt Open Back Cloggs - Anthracite - 5-5.5,632774,2283200,220.58,1,220.58,$222.58,$220.90,A1B43WMIJ58I3U,2,B00UFOJH96,4.01E+12,4013871694830,B07J4LQPHY,Birkenstock,no,GB4013871694830,https://www.google.com/search?q=4013871694830+Birkenstock+Unisex+Boston+Wool+Felt+Open+Back+Cloggs+-+Anthracite+-+5-5.5&tbm=shop,N,https://www.amazon.com/dp/B00UFOJH96?psc=1,Not Found,Not Found,,,,,N,V,13024385181165959414
"BIRKENSTOCK Men's Clogs Clogs , Noir Black , 9 US",482609,539508,,,,$235.13,$248.93,-,,B07CVN7GG1,4.04E+12,4040714383002,B07J4LQPHY,Birkenstock,yes,GB4040714383002,https://www.google.com/search?q=4040714383002+BIRKENSTOCK+Men%27s+Clogs+Clogs+%2C+Noir+Black+%2C+9+US&tbm=shop,N,https://www.amazon.com/dp/B07CVN7GG1?psc=1,"https://www.google.com/shopping/product/7274120848042888577/offers?q=4040714383002&prds=cid:7274120848042888577,cond:1",DICK'S Sporting Goods,159.99,271.98,302.38,302.38,Y,V,12979208212905883416
Birkenstock Unisex Arizona Essentials EVA White Sandals - 41 M EU,98999,121094,,,104.26,$122.00,$83.20,ANZYNJW9IIF9C,3,B06Y6884GN,886454424902,886454424902,B073H46FB1,Birkenstock,yes,GB0886454424902,https://www.google.com/search?q=0886454424902+Birkenstock+Unisex+Arizona+Essentials+EVA+White+Sandals+-+41+M+EU&tbm=shop,N,https://www.amazon.com/dp/B06Y6884GN?psc=1,Not Found,Not Found,,,,,N,V,12938767594874309140
Birkenstock Men's Arizona 2-Strap Cork Footbed Sandal Mocha 44 Medium EU,60355,80732,106.39,12,81.4,$199.95,$120.32,A21OTJ624ZJGCI,1,B01HYVNMXE,4.04E+12,4040714059235,B09XP33DDH,Birkenstock,no,GB4040714059235,https://www.google.com/search?q=4040714059235+Birkenstock+Men%27s+Arizona+2-Strap+Cork+Footbed+Sandal+Mocha+44+Medium+EU&tbm=shop,N,https://www.amazon.com/dp/B01HYVNMXE?psc=1,Not Found,Not Found,,,,,N,V,1291331505942830365
"Birkenstock Men's Zermatt 365 Suede Clogs, Stone Coin, Grey, Tan, 13 Medium US",882777,761774,134,1,134,$259.07,$213.52,-,0,B09G8HL1KF,887759288541,887759288541,B0C4Q4RSRY,Birkenstock,yes,GB0887759288541,https://www.google.com/search?q=0887759288541+Birkenstock+Men%27s+Zermatt+365+Suede+Clogs%2C+Stone+Coin%2C+Grey%2C+Tan%2C+13+Medium+US&tbm=shop,N,https://www.amazon.com/dp/B09G8HL1KF?psc=1,Not Found,Not Found,,,,,N,V,129081237900917438
Boston Shearling,81738,79150,,,245.44,$330.70,$269.24,A2PM2LFH21HQNQ,2,B071HLYNMW,4.05E+12,4052605385910,B01MSYS2UL,Birkenstock,no,GB4052605385910,https://www.google.com/search?q=4052605385910+Boston+Shearling&tbm=shop,N,https://www.amazon.com/dp/B071HLYNMW?psc=1,Not Found,Not Found,,,,,N,V,12907871669294417906
"Birkenstock Men's Boston Shearling Sandals, Stone Coin/Natural, Grey, 10 Medium US",81040,77217,,,199,$300.73,$199.00,"A1C20BH4U0AX41, A75YKTBGJI3V4",4,B08QDW4Q8Y,822698370766,822698370766,B01MSYS2UL,Birkenstock,no,GB0822698370766,https://www.google.com/search?q=0822698370766+Birkenstock+Men%27s+Boston+Shearling+Sandals%2C+Stone+Coin%2FNatural%2C+Grey%2C+10+Medium+US&tbm=shop,N,https://www.amazon.com/dp/B08QDW4Q8Y?psc=1,Not Found,Not Found,,,,,N,V,12879061276001936154
Birkenstock Buckley Shearling Soft Pink/Soft Pink Suede/Shearling 37 (US Women's 6-6.5) Narrow,520738,412366,189.48,1,189.48,$291.89,$207.08,A1B43WMIJ58I3U,2,B09BLYKDRW,886454848760,886454848760,B0C2VGKD7H,Birkenstock,no,GB0886454848760,https://www.google.com/search?q=0886454848760+Birkenstock+Buckley+Shearling+Soft+Pink%2FSoft+Pink+Suede%2FShearling+37+%28US+Women%27s+6-6.5%29+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B09BLYKDRW?psc=1,"https://www.google.com/shopping/product/14794101890560773264/offers?q=0886454848760&prds=cid:14794101890560773264,cond:1",6pm.com,106.9,181.73,202.04,188.48,Y,V,12869918180043572694
"Birkenstock Women's Narrow Mules, Black Eva, 9",59739,79176,,,106.09,$108.09,$106.78,A1B43WMIJ58I3U,2,B00J2APSQU,4.05E+12,4052001423865,B09XP33DDH,Birkenstock,no,GB4052001423865,https://www.google.com/search?q=4052001423865+Birkenstock+Women%27s+Narrow+Mules%2C+Black+Eva%2C+9&tbm=shop,N,https://www.amazon.com/dp/B00J2APSQU?psc=1,Not Found,Not Found,,,,,N,V,128649429133144520
"Birkenstock Women's Granada Soft Footbed Sandal,Habana Oiled Leather,38 N EU",236625,252235,155,2,155,$253.70,$155.00,"A75YKTBGJI3V4, A1C20BH4U0AX41",4,B002LZUPXY,809410759467,809410759467,B004S98O6G,Birkenstock,no,GB0809410759467,https://www.google.com/search?q=0809410759467+Birkenstock+Women%27s+Granada+Soft+Footbed+Sandal%2CHabana+Oiled+Leather%2C38+N+EU&tbm=shop,Y,https://www.amazon.com/dp/B002LZUPXY?psc=1,"https://www.google.com/shopping/product/12849906079668810628/offers?q=0809410759467&prds=cid:12849906079668810628,cond:1",Not Found,,,,,N,V,12849906079668810628
"Birkenstock Men's Arizona Shearling Sandals, Black Black, 8 Medium US",82531,94025,136.35,2,135,$273.75,$134.54,A1QFV54JFUWZAD,5,B00SJUK17K,886454539101,886454539101,B01MSYS2UL,Birkenstock,yes,GB0886454539101,https://www.google.com/search?q=0886454539101+Birkenstock+Men%27s+Arizona+Shearling+Sandals%2C+Black+Black%2C+8+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B00SJUK17K?psc=1,"https://www.google.com/shopping/product/8892176022279905093/offers?q=0886454539101&prds=cid:8892176022279905093,cond:1",END. Clothing,95,161.5,179.55,,N,V,12849407976429402427
Birkenstock 1019712337 Arizona Black Wht Bf N 37,591173,1277704,120,1,120,$230.00,$140.62,A1C20BH4U0AX41,4,B08P269XHT,822698894811,822698894811,B0B13TNY4F,Birkenstock,no,GB0822698894811,https://www.google.com/search?q=0822698894811+Birkenstock+1019712337+Arizona+Black+Wht+Bf+N+37&tbm=shop,N,https://www.amazon.com/dp/B08P269XHT?psc=1,Not Found,Not Found,,,,,N,V,12842817096407200135
"Birkenstock Women's Gizeh Big Buckle Sandals, Cognac, Brown, 9 Medium US",273821,353884,175,4,175,$197.00,$162.21,A1C20BH4U0AX41,1,B08RRT4G7M,822698627976,822698627976,B0CXR1F2CV,Birkenstock,no,GB0822698627976,https://www.google.com/search?q=0822698627976+Birkenstock+Women%27s+Gizeh+Big+Buckle+Sandals%2C+Cognac%2C+Brown%2C+9+Medium+US&tbm=shop,N,https://www.amazon.com/dp/B08RRT4G7M?psc=1,Not Found,Not Found,,,,,N,V,12823030209005772123
Birkenstock 1016329336 Yao Mocha Bb N 36,740202,754772,109,7,109,$189.98,$109.00,A1C20BH4U0AX41,3,B07YDGG449,822698056424,822698056424,B0CD9GJSZ6,Birkenstock,no,GB0822698056424,https://www.google.com/search?q=0822698056424+Birkenstock+1016329336+Yao+Mocha+Bb+N+36&tbm=shop,Y,https://www.amazon.com/dp/B07YDGG449?psc=1,"https://www.google.com/shopping/product/1772758420022540111/offers?q=0822698056424&prds=cid:1772758420022540111,cond:1",eBay - footwearforu,79.95,135.91,151.11,,N,V,12809453137352231388
Birkenstock Gizeh Washed Metallic Washed Metallic Pink EU 38 (US Women's 7-7.5) Regular,13991,21387,90.29,1,90.29,$135.00,$120.00,A1C20BH4U0AX41,1,B07FKG9463,886457427436,886457427436,B004EIHD18,Birkenstock,yes,GB0886457427436,https://www.google.com/search?q=0886457427436+Birkenstock+Gizeh+Washed+Metallic+Washed+Metallic+Pink+EU+38+%28US+Women%27s+7-7.5%29+Regular&tbm=shop,Y,https://www.amazon.com/dp/B07FKG9463?psc=1,"https://www.google.com/shopping/product/6170735959505561246/offers?q=0886457427436&prds=cid:6170735959505561246,cond:1",Zappos.com,98,166.6,185.22,,N,V,1279859964550458309
Birkenstock 1014879336 Namica Washd Gold LTR N 36,914065,1440330,135,1,135,$259.07,$141.95,A1C20BH4U0AX41,4,B07NPXP295,802436629141,802436629141,B0764LP9HS,Birkenstock,no,GB0802436629141,https://www.google.com/search?q=0802436629141+Birkenstock+1014879336+Namica+Washd+Gold+LTR+N+36&tbm=shop,Y,https://www.amazon.com/dp/B07NPXP295?psc=1,"https://www.google.com/shopping/product/12788849763350745179/offers?q=0802436629141&prds=cid:12788849763350745179,cond:1",Not Found,,,,,N,V,12788849763350745179
Birkenstock Girl's Mayari (Toddler/Little Kid/Big Kid) Black EU 30 (US 12-12.5 Little Kid) Narrow,260393,317907,,,79.95,$79.95,$79.95,A1C20BH4U0AX41,1,B07VLCF671,802436790674,802436790674,B07CS9Z7Z7,Birkenstock,no,GB0802436790674,https://www.google.com/search?q=0802436790674+Birkenstock+Girl%27s+Mayari+%28Toddler%2FLittle+Kid%2FBig+Kid%29+Black+EU+30+%28US+12-12.5+Little+Kid%29+Narrow&tbm=shop,N,https://www.amazon.com/dp/B07VLCF671?psc=1,Not Found,Not Found,,,,,N,V,12785654741586451629
Birkenstock 1016408140 Mayari Grcfl Taupe Bf R 40,1100493,1249308,109,2,99.95,$189.98,$104.38,-,2,B084N88MXB,822698066157,822698066157,B0CHZ3CWS7,Birkenstock,no,GB0822698066157,https://www.google.com/search?q=0822698066157+Birkenstock+1016408140+Mayari+Grcfl+Taupe+Bf+R+40&tbm=shop,Y,https://www.amazon.com/dp/B084N88MXB?psc=1,"https://www.google.com/shopping/product/12779045311576011058/offers?q=0822698066157&prds=cid:12779045311576011058,cond:1",Zappos.com,109.95,186.91,207.81,,N,V,12779045311576011058
Birkenstock Women's Arizona Birko-Flo Mocha Sandals - 35 W EU / 4-4.5 W US,6429,11375,,,159.13,$159.13,$182.93,A2PM2LFH21HQNQ,1,B000XW1DGA,4.04E+12,4040714059143,B00BUQ4ADQ,Birkenstock,yes,GB4040714059143,https://www.google.com/search?q=4040714059143+Birkenstock+Women%27s+Arizona+Birko-Flo+Mocha+Sandals+-+35+W+EU+%2F+4-4.5+W+US&tbm=shop,N,https://www.amazon.com/dp/B000XW1DGA?psc=1,"https://www.google.com/shopping/product/9926832670439519180/offers?q=4040714059143&prds=cid:9926832670439519180,cond:1",Childrensalon,63.99,108.78,120.94,158.13,Y,V,12775860112307768924
Birkenstock 1009353325 Milano Black Eva 25,475734,656616,52,1,52,$79.95,$52.00,A1C20BH4U0AX41,1,B08P3QZ8NB,886457059736,886457059736,B0CDVGBFR1,Birkenstock,no,GB0886457059736,https://www.google.com/search?q=0886457059736+Birkenstock+1009353325+Milano+Black+Eva+25&tbm=shop,Y,https://www.amazon.com/dp/B08P3QZ8NB?psc=1,"https://www.google.com/shopping/product/16476226661064258933/offers?q=0886457059736&prds=cid:16476226661064258933,cond:1",BHFO,32.99,56.08,62.35,,N,V,12772235614230880947
"Birkenstock Women's Flip Flops, White Blanc Blanc, 7",13972,21772,110.73,20,110.73,$197.48,$128.89,A1C20BH4U0AX41,2,B076TCYJSC,4.05E+12,4052001504571,B004EIHD18,Birkenstock,yes,GB4052001504571,https://www.google.com/search?q=4052001504571+Birkenstock+Women%27s+Flip+Flops%2C+White+Blanc+Blanc%2C+7&tbm=shop,N,https://www.amazon.com/dp/B076TCYJSC?psc=1,"https://www.google.com/shopping/product/1717707183285573753/offers?q=4052001504571&prds=cid:1717707183285573753,cond:1",eBay - tower-london,94,159.8,177.66,,N,V,12761421525048915737
